,ecg_id,r_peaks
9918,9919,[ 50 169 286 403 517 632 751 876]
9919,9920,[ 60 164 268 372 474 527 675 772 867]
9920,9921,[ 31  92 150 200 255 304 368 422 482 535 597 646 712 767 825 881 945]
9921,9922,[ 53 145 241 339 430 526 624 717 811 909]
9922,9923,[116 235 341 406 545 664 780 894]
9923,9924,[125 228 326 425 525 616 700 788 881]
9924,9925,[ 59 134 208 281 355 430 504 578 652 727 800 864 946]
9925,9926,[ 36  81 134 175 216 274 341 396 474 525 582 625 693 729 783 837 883]
9926,9927,[ 49 101 152 204 255 306 358 409 461 512 563 615 666 718 770 821 872 924]
9927,9928,[ 88 204 301 401 511 616 726 837 944]
9928,9929,[ 94 191 251 341 424 506 585 654 750 834 916]
9929,9930,[ 39 127 212 300 389 476 563 649 739 827 915]
9930,9931,[ 68 122 179 235 292 348 406 464 521 578 620 691 747 803 861 916]
9931,9932,[ 53 113 175 231 294 351 413 454 532 592 651 710 770 829 889 948]
9932,9933,[127 244 363 482 602 721 839]
9933,9934,[105 180 257 327 397 468 544 620 692 763 831 898]
9934,9935,[ 50 145 240 333 424 516 609 702 794 888]
9935,9936,[ 32 111 191 271 350 430 509 591 672 755 835 917]
9936,9937,[ 88 170 255 338 424 506 591 675 756 839 919]
9937,9938,[109 209 311 412 511 611 711 810 908]
9938,9939,[ 52 147 243 338 424 515 606 695 789 886]
9939,9940,[ 46 117 187 259 331 403 474 545 616 686 757 829 902]
9940,9941,[ 50 167 276 375 474 589 703 808 923]
9941,9942,[115 203 295 393 482 567 658 748 830 918]
9942,9943,[139 199 306 424 484 613 729 846]
9943,9944,[ 65 126 187 247 308 369 430 492 553 615 677 739 801 863 925]
9944,9945,[ 59 150 237 316 386 460 533 613 706 802 886]
9945,9946,[ 42 128 216 307 397 485 574 665 756 847 934]
9946,9947,[ 85 164 244 320 390 454 536 615 687 753 798 876 946]
9947,9948,[ 62 157 259 372 478 590 702 809 907]
9948,9949,[ 49 120 191 262 302 381 452 523 593 660 730 800 872 939]
9949,9950,[149 296 453 610 751 903]
9950,9951,[ 41  96 151 207 262 317 372 427 482 536 591 646 701 756 811 866 921]
9951,9952,[100 207 314 419 526 630 735 843 945]
9952,9953,[ 32 146 259 371 479 588 699 810 922]
9953,9954,[ 44 140 245 339 435 529 621 715 802 886]
9954,9955,[ 97 190 284 368 450 532 624 715 802 883]
9955,9956,[ 71 183 289 398 505 611 719 829 937]
9956,9957,[ 91 190 288 386 484 582 679 776 873]
9957,9958,[117 233 346 459 573 686 799 912]
9958,9959,[ 76 174 272 372 474 579 681 788 889]
9959,9960,[ 84 176 271 362 460 560 659 756 848 943]
9960,9961,[ 54 128 200 269 339 411 477 545 617 692 769 846 929]
9961,9962,[114 199 282 364 445 526 608 690 771 853 936]
9962,9963,[ 68 154 240 327 412 495 577 661 736 812 887]
9963,9964,[ 42 149 257 368 476 583 698 813 923]
9964,9965,[ 91 163 237 312 385 459 533 608 683 758 835 910]
9965,9966,[ 43 111 183 255 327 397 467 538 607 676 751 825 900]
9966,9967,[ 34 103 175 242 308 376 445 510 575 641 705 774 838 903]
9967,9968,[ 66 133 204 286 364 443 523 604 682 761 841 916]
9968,9969,[116 203 285 375 465 548 630 711 792 870]
9969,9970,[ 79 150 217 284 354 428 503 575 643 710 778 852 934]
9970,9971,[ 92 178 258 334 410 486 560 633 711 790 869 948]
9971,9972,[103 197 291 389 487 585 680 775 872]
9972,9973,[ 91 185 280 374 466 557 646 742 840 944]
9973,9974,[ 91 183 270 361 455 565 651 742 830 921]
9974,9975,[ 31 123 215 310 409 509 609 710 812 915]
9975,9976,[105 207 323 432 544 661 774 885]
9976,9977,[ 52 129 214 305 404 509 609 706 794 881]
9977,9978,[ 63 121 179 237 295 340 412 471 529 584 638 706 751 804 882 941]
9978,9979,[108 204 302 401 503 601 703 801 895]
9979,9980,[112 217 310 408 515 629 737 839 946]
9980,9981,[107 205 298 391 483 578 674 768 864]
9981,9982,[120 218 324 421 521 629 723 817 923]
9982,9983,[ 94 132 221 290 355 424 491 558 627 699 775 853 929]
9983,9984,[114 202 289 374 459 545 630 716 803 886]
9984,9985,[113 198 285 376 471 562 648 736 825 917]
9985,9986,[ 33  88 166 230 303 359 420 491 554 619 685 789 868]
9986,9987,[138 258 380 501 620 741 861]
9987,9988,[ 66 159 247 332 422 513 601 689 775 865]
9988,9989,[ 97 186 277 363 454 544 633 726 816 909]
9989,9990,[ 43 105 166 227 289 350 411 472 533 594 655 716 777 837 898]
9990,9991,[ 35 118 202 285 368 443 532 613 695 777 858 938]
9991,9992,[ 93 182 273 365 456 548 638 726 816 905]
9992,9993,[ 99 176 256 335 414 496 574 655 734 809 882]
9993,9994,[112 194 277 363 450 536 621 707 792 877]
9994,9995,[ 61 130 200 268 336 404 472 539 604 669 734 800 866 934]
9995,9996,[ 32 107 185 264 341 414 489 568 643 718 795 867 946]
9996,9997,[ 35 128 220 314 410 504 598 697 792 887]
9997,9998,[ 44 136 230 323 419 516 615 722 825 920]
9998,9999,[ 40 102 164 220 286 349 412 474 534 593 657 721 783 844 903]
9999,10000,[ 43 142 241 344 448 550 652 756 860]
10000,10001,[ 48 109 169 229 291 352 409 469 530 590 648 707 768 827 885 946]
10001,10002,[110 203 297 390 485 576 672 760 859]
10002,10003,[ 33 143 254 370 481 590 702 818 920]
10003,10004,[105 192 276 359 444 531 617 704 787 871]
10004,10005,[105 201 298 393 487 585 683 780 874]
10005,10006,[ 57 126 195 264 333 401 469 537 606 674 742 810 878 941]
10006,10007,[ 59 141 226 309 392 471 552 635 718 799 880]
10007,10008,[ 92 191 292 390 490 592 695 796 895]
10008,10009,[103 205 306 408 509 610 710 810 910]
10009,10010,[ 75 133 188 233 287 343 402 459 523 570 615 665 704 758 807 868 918]
10010,10011,[ 52 116 183 248 314 380 444 511 577 643 710 776 841 907]
10011,10012,[ 99 170 242 315 387 459 532 606 679 752 826 900]
10012,10013,[ 56 134 216 302 390 477 564 646 732 816 899]
10013,10014,[118 218 323 427 532 633 735 838 940]
10014,10015,[ 41 141 240 336 431 525 617 709 800 894]
10015,10016,[ 81 138 194 251 309 365 421 477 536 593 648 706 762 817 875 931]
10016,10017,[ 58 126 196 249 303 348 386 444 512 587 655 728 792 846 882 919]
10017,10018,[104 180 256 332 408 484 560 635 711 784 859 934]
10018,10019,[ 56 124 191 258 323 389 455 522 587 654 720 786 852 920]
10019,10020,[ 71 160 254 339 428 524 613 702 794 887]
10020,10021,[ 72 157 243 329 415 502 588 673 760 847 933]
10021,10022,[ 61 144 244 346 440 534 628 722 813 896]
10022,10023,[ 81 148 219 290 362 434 505 578 651 725 797 868 939]
10023,10024,[ 76 161 246 331 415 501 585 669 753 839 923]
10024,10025,[ 95 208 322 440 550 666 783 891]
10025,10026,[ 86 180 272 361 452 541 626 709 795 888]
10026,10027,[105 189 271 350 432 516 602 683 763 846 929]
10027,10028,[112 208 302 398 494 585 672 761 852]
10028,10029,[ 36 125 212 299 385 470 557 643 730 815 900]
10029,10030,[107 200 291 379 464 549 638 727 817 912]
10030,10031,[114 209 310 403 499 598 689 786 882]
10031,10032,[ 72 128 187 245 301 359 419 474 532 592 650 706 764 823 881 942]
10032,10033,[ 78 151 223 292 361 427 492 557 624 693 766 838 908]
10033,10034,"[ 80 156 212 295 338 406 443 506 543 574 607 640 675 709 744 778 814 849
 884 919]"
10034,10035,[ 52 149 251 354 460 563 671 775 877]
10035,10036,[ 87 154 221 290 357 420 487 557 622 692 761 828 897]
10036,10037,[ 99 169 242 313 383 461 527 597 677 743 814 887]
10037,10038,[103 184 265 346 426 506 585 668 750 829 909]
10038,10039,[ 99 207 310 418 519 614 713 817 919]
10039,10040,[108 193 280 369 455 542 628 716 804 891]
10040,10041,[ 75 172 263 357 451 544 639 733 826 919]
10041,10042,[ 82 159 242 324 404 480 557 628 704 785 866]
10042,10043,[ 93 168 245 322 395 469 546 623 697 773 848 925]
10043,10044,[ 40 146 228 337 418 527 608 714 796 910]
10044,10045,[ 78 149 218 285 350 416 483 550 619 689 759 828 897]
10045,10046,[ 49 146 243 339 436 531 625 722 819 918]
10046,10047,[ 58 121 241 300 423 494 605 686 787 880]
10047,10048,[ 52 143 234 326 418 510 602 696 789 881]
10048,10049,[ 62 172 282 392 501 610 719 824 934]
10049,10050,[109 205 300 396 492 590 690 792 893]
10050,10051,[ 48  95 159 214 257 326 381 439 495 551 593 663 719 777 833 890 946]
10051,10052,[ 37  81 184 258 334 390 433 479 539 581 653 709 750 811 875 923]
10052,10053,[125 239 359 479 594 711 830]
10053,10054,[ 97 166 236 310 368 430 498 595 653 729 799 853 928]
10054,10055,[ 79 148 217 287 356 425 494 564 640 703 773 849 913]
10055,10056,[ 40 130 220 311 402 492 582 670 758 846 935]
10056,10057,[ 77 167 252 336 423 512 599 684 775 865]
10057,10058,[ 55 153 252 358 462 560 660 763 866]
10058,10059,[143 262 380 499 618 735 856]
10059,10060,[ 48 111 175 238 302 363 425 487 549 610 672 732 793 852 916]
10060,10061,[ 73 147 221 296 371 448 520 596 671 746 821 896]
10061,10062,[ 46 111 174 230 294 363 438 510 584 659 728 794 863 937]
10062,10063,[ 94 173 248 330 411 488 571 645 723 803 887]
10063,10064,[ 35 117 200 285 371 456 539 624 710 795 879]
10064,10065,"[ 50  92 135 177 220 261 302 343 384 425 468 510 552 593 634 675 718 760
 803 844 885 925]"
10065,10066,[ 66 125 185 245 306 367 427 489 551 612 673 733 794 855 918]
10066,10067,[ 53 114 175 236 298 358 420 481 542 603 664 726 787 848 908]
10067,10068,[ 81 177 272 365 456 546 636 725 815 907]
10068,10069,[ 78 154 229 307 387 463 542 619 698 772 845 920]
10069,10070,[ 66 162 294 432 562 699 835]
10070,10071,[104 187 271 353 435 514 593 672 750 828 907]
10071,10072,[ 65 152 238 323 411 499 586 673 762 850 936]
10072,10073,[ 35 156 276 396 515 631 748 865]
10073,10074,[ 97 198 303 405 506 609 713 818 921]
10074,10075,[ 63 137 196 254 298 371 407 487 523 604 640 720 779 837 875 947]
10075,10076,[ 74 156 240 321 401 486 569 653 735 819 901]
10076,10077,[101 184 266 348 427 505 583 664 746 830 915]
10077,10078,[ 69 164 271 375 481 583 679 771 864]
10078,10079,[125 218 312 407 501 583 662 761 862]
10079,10080,[ 59 137 211 283 357 433 514 595 677 757 834 912]
10080,10081,[116 234 359 483 600 718 838]
10081,10082,[127 233 334 428 524 624 719 811 908]
10082,10083,[ 56 196 330 469 605 735 869]
10083,10084,[ 44 114 188 256 323 393 465 534 601 670 744 812 879 949]
10084,10085,[ 86 145 210 277 347 417 486 554 619 685 750 818 885]
10085,10086,[ 42 121 201 285 365 446 526 608 687 767 847 924]
10086,10087,[ 48 160 266 371 469 566 660 741 820 937]
10087,10088,[ 66 144 221 297 374 449 526 608 690 768 849 928]
10088,10089,[ 67 136 203 267 335 402 467 533 599 665 731 797 865 933]
10089,10090,[ 94 164 235 306 376 446 516 587 657 728 800 871 942]
10090,10091,[ 93 180 265 352 440 532 619 702 787 875]
10091,10092,[ 82 152 224 293 405 498 570 632 701 812 909]
10092,10093,[ 48 139 232 324 416 509 598 687 780 875]
10093,10094,[ 73 177 281 384 484 584 682 779 874]
10094,10095,[ 80 151 222 294 367 440 510 582 653 723 792 861 929]
10095,10096,[ 67 175 285 394 502 609 718 823 929]
10096,10097,[ 50 124 197 271 346 423 508 596 684 773 863]
10097,10098,[ 37 124 210 295 381 467 552 639 723 808 894]
10098,10099,[ 67 164 264 368 467 559 653 751 854]
10099,10100,[ 57 137 216 294 372 449 526 603 682 760 838 917]
10100,10101,[107 202 294 382 470 558 641 723 807 893]
10101,10102,[ 61 132 205 276 347 416 488 559 631 702 774 845 917]
10102,10103,[ 79 164 246 328 413 493 574 653 736 816 896]
10103,10104,[ 67 159 240 325 424 526 627 719 802 895]
10104,10105,"[ 42  92 144 194 242 292 342 392 442 492 544 593 645 695 745 793 845 894
 944]"
10105,10106,[ 74 143 210 282 354 424 492 562 634 705 776 846 917]
10106,10107,[ 43 107 170 232 295 357 419 480 541 602 663 726 788 851 914]
10107,10108,"[ 52 101 151 200 249 300 349 399 448 497 547 597 647 696 746 796 846 896
 947]"
10108,10109,[ 90 167 248 327 406 485 564 643 722 801 880]
10109,10110,[ 77 182 286 376 469 589 699 807 911]
10110,10111,[ 31 105 181 257 332 406 479 552 624 696 769 842 915]
10111,10112,[ 82 165 248 332 416 499 583 667 750 835 921]
10112,10113,[ 51 126 200 274 348 423 498 571 645 719 795 871 945]
10113,10114,[ 80 173 273 372 468 556 643 725 804 883]
10114,10115,[ 88 208 328 456 581 704 824 943]
10115,10116,[ 40 122 202 275 344 418 493 576 660 751 831 909]
10116,10117,[ 77 140 202 265 326 387 451 512 575 638 700 763 824 887 946]
10117,10118,[ 45 146 241 343 448 553 650 754 864]
10118,10119,[ 31  97 165 233 301 369 437 504 572 640 707 774 842 909]
10119,10120,[ 57 139 220 301 383 465 547 629 712 797 882]
10120,10121,[ 67 125 178 235 287 345 398 456 509 567 620 678 732 790 843 902]
10121,10122,[ 75 162 247 338 430 519 601 682 768 856 941]
10122,10123,[ 74 143 201 268 352 410 481 518 586 636 723 777 852 912]
10123,10124,[ 37 116 193 267 339 411 481 553 625 699 777 858 935]
10124,10125,[103 175 248 322 395 468 541 615 689 764 838 912]
10125,10126,[111 214 321 424 527 630 733 840 943]
10126,10127,[ 79 140 201 263 324 385 446 507 568 628 688 749 809 870 930]
10127,10128,[ 43 114 187 261 333 402 472 542 612 683 754 823 893]
10128,10129,[ 36 151 273 389 507 623 734 850]
10129,10130,[ 85 180 274 370 464 561 660 753 850 948]
10130,10131,[ 53 139 212 283 355 427 479 569 626 713 768 854 910]
10131,10132,[ 45 135 225 317 409 501 556 687 775 866]
10132,10133,[ 66 146 227 310 395 480 566 651 738 826 914]
10133,10134,[ 32 145 257 368 480 589 702 794 875]
10134,10135,[112 238 356 458 563 678 807 936]
10135,10136,[ 92 202 312 423 533 641 748 857]
10136,10137,[ 81 149 198 256 311 356 410 457 516 557 622 673 730 790 842 898]
10137,10138,[ 36 127 216 306 396 487 575 667 761 854 944]
10138,10139,[ 40 128 219 306 397 486 575 661 750 839 925]
10139,10140,[ 99 176 252 328 405 481 557 633 709 785 860 935]
10140,10141,[108 200 295 392 490 585 684 781 880]
10141,10142,[ 62 136 212 287 362 435 507 581 655 728 801 873 946]
10142,10143,[ 52 145 238 333 425 519 610 704 799 892]
10143,10144,[ 90 190 287 387 486 582 681 778 872]
10144,10145,[ 64 162 257 347 435 527 619 721 815 904]
10145,10146,[ 82 190 293 396 501 604 708 816 920]
10146,10147,[ 90 182 269 358 450 538 625 714 801 886]
10147,10148,[ 75 158 240 321 402 482 563 645 728 811 893]
10148,10149,[ 94 184 272 365 455 543 634 727 818 907]
10149,10150,[ 79 152 225 299 372 445 518 592 665 738 811 885]
10150,10151,[ 71 164 255 346 438 523 608 692 776 865]
10151,10152,[ 88 154 218 283 348 413 477 541 603 665 727 788 849 912]
10152,10153,[ 59 142 224 307 390 475 561 647 734 819 903]
10153,10154,[118 197 300 382 450 521 618 689 816 910]
10154,10155,[ 54 131 214 292 376 452 532 612 693 772 851 932]
10155,10156,[ 31 143 255 358 459 565 668 775 883]
10156,10157,[100 172 244 316 388 460 532 604 676 748 819 891]
10157,10158,[ 86 162 239 318 397 471 545 617 689 762 838 912]
10158,10159,[ 76 162 269 381 493 596 692 794 897]
10159,10160,"[ 57 103 148 192 236 280 325 370 415 460 504 549 593 638 683 728 773 817
 862 905 947]"
10160,10161,[107 174 271 354 441 521 604 691 738 850 942]
10161,10162,[ 99 190 279 364 448 535 624 717 811 905]
10162,10163,[ 68 132 196 259 323 387 452 515 578 639 704 768 833 898]
10163,10164,[ 44 146 248 347 451 555 658 758 850 940]
10164,10165,[ 51 119 187 259 329 397 464 535 607 677 747 814 879 943]
10165,10166,[ 31 122 214 304 392 482 573 666 758 851 942]
10166,10167,[106 205 301 395 490 586 683 778 876]
10167,10168,[ 70 143 216 291 364 441 520 595 672 749 825 901]
10168,10169,[ 64 171 274 380 487 589 694 801 902]
10169,10170,[ 56 126 197 268 339 409 479 550 621 691 762 832 903]
10170,10171,[ 33  99 166 232 298 364 429 495 563 631 698 765 832 902]
10171,10172,[123 232 340 447 555 663 775 883]
10172,10173,[ 47 116 187 257 326 396 464 534 603 672 741 812 882]
10173,10174,[ 87 153 219 284 352 423 490 554 617 676 739 802 867 936]
10174,10175,[ 88 157 225 293 361 429 498 566 634 703 772 841 910]
10175,10176,[ 79 173 269 363 456 550 646 742 838 932]
10176,10177,[ 47 109 199 277 337 404 473 535 602 678 735 838 899]
10177,10178,[ 57 164 272 377 483 590 696 801 908]
10178,10179,[ 64 141 217 295 375 455 532 608 684 761 838 914]
10179,10180,[ 78 173 270 366 463 556 653 750 841 939]
10180,10181,[108 215 314 408 513 614 721 840 943]
10181,10182,[ 68 153 236 333 427 520 614 701 788 878]
10182,10183,[ 75 147 226 305 387 473 558 636 711 790 870]
10183,10184,[ 98 181 264 354 445 529 616 708 798 887]
10184,10185,[ 86 194 308 414 519 631 736 844]
10185,10186,[ 94 182 268 353 439 525 610 694 781 867 949]
10186,10187,[ 56 129 202 275 349 426 503 581 662 741 820 896]
10187,10188,[ 42 129 214 298 381 467 551 634 716 797 884]
10188,10189,[107 188 264 338 413 488 562 635 708 777 843 907]
10189,10190,[106 184 261 341 419 504 574 649 725 802 878]
10190,10191,[ 54 120 188 255 321 386 451 515 580 645 709 773 837 901]
10191,10192,[ 53 136 254 376 486 587 682 776 870]
10192,10193,[ 64 128 191 255 316 380 447 511 575 639 703 767 831 894]
10193,10194,[ 73 158 241 323 404 481 565 647 729 813 897]
10194,10195,[ 39 131 232 332 421 521 619 712 799 887]
10195,10196,"[ 42  82 125 176 217 270 313 362 411 452 501 541 579 637 673 711 769 808
 859 920]"
10196,10197,[ 84 165 244 323 405 491 582 669 758 848 932]
10197,10198,[ 58 154 253 344 437 531 624 717 798 886]
10198,10199,[ 96 165 233 301 368 434 499 564 629 695 761 827 892]
10199,10200,[ 65 147 227 308 390 471 551 632 713 795 874]
10200,10201,[ 83 160 267 333 385 452 525 646 725 794 869 936]
10201,10202,[ 35 141 246 349 453 561 665 770 874]
10202,10203,[ 81 136 190 244 297 350 404 456 508 562 618 675 734 793 849 905]
10203,10204,[ 35 125 215 302 390 474 562 648 739 833 932]
10204,10205,[ 32 105 179 256 328 402 476 551 629 702 777 855 931]
10205,10206,[ 86 168 253 343 439 533 628 724 820 911]
10206,10207,[ 46 103 149 215 272 329 386 442 499 556 614 670 714 784 841 898]
10207,10208,[ 31 125 222 319 420 518 613 709 807 906]
10208,10209,[ 36 118 197 275 355 432 510 588 674 762 846 930]
10209,10210,[ 50 137 224 309 395 478 564 650 734 819 904]
10210,10211,[ 50 122 193 264 335 406 477 549 620 691 760 831 902]
10211,10212,[ 79 135 213 278 340 406 446 503 563 636 720 797 864 929]
10212,10213,[137 256 379 500 621 743 867]
10213,10214,[ 87 174 258 347 440 532 629 725 815 902]
10214,10215,[ 87 168 247 336 421 502 582 664 745 819 891]
10215,10216,[103 191 278 362 438 514 592 672 749 825 906]
10216,10217,[ 73 167 262 357 452 547 642 738 834 931]
10217,10218,[108 189 269 348 426 505 582 660 738 832 916]
10218,10219,"[ 50  97 137 176 228 266 303 340 377 414 453 489 525 561 627 686 724 786
 828 866 902]"
10219,10220,[ 87 178 269 363 456 554 647 738 828 920]
10220,10221,[ 49 124 199 276 353 432 511 588 666 745 827 908]
10221,10222,[ 53 139 219 303 381 460 539 616 698 774 857 945]
10222,10223,[ 50 116 182 247 315 382 449 517 585 653 722 789 858 928]
10223,10224,[ 36  73 166 219 295 331 411 463 533 576 634 672 733 773 860 923]
10224,10225,[ 59 126 195 261 329 397 467 535 603 671 738 805 872 937]
10225,10226,[ 76 166 247 331 412 492 568 651 732 817 900]
10226,10227,[123 228 337 448 557 669 781 894]
10227,10228,[100 208 313 421 525 628 733 839 943]
10228,10229,[141 249 357 462 567 669 774 877]
10229,10230,[ 45 163 282 399 513 631 753 870]
10230,10231,"[ 62 105 147 190 233 276 319 362 405 448 491 533 576 619 662 704 747 790
 832 875 918]"
10231,10232,[ 65 126 187 247 309 370 431 492 554 615 677 737 799 860 921]
10232,10233,[113 225 339 458 574 688 807 928]
10233,10234,[ 60 125 189 254 319 383 448 512 577 643 708 774 840 905]
10234,10235,[ 63 176 284 392 502 611 717 824 916]
10235,10236,[ 50 113 182 252 319 387 456 527 597 665 732 804 876 949]
10236,10237,[103 146 213 275 330 384 441 506 558 612 673 722 785 848 911]
10237,10238,[ 71 145 219 291 365 439 512 587 662 736 809 884]
10238,10239,[ 90 181 275 368 460 551 644 738 832 920]
10239,10240,[ 87 208 267 326 386 445 505 565 608 684 743 804 864 924]
10240,10241,[ 38 158 274 394 509 626 741 860]
10241,10242,[ 82 146 209 272 322 394 458 521 584 647 709 771 834 898]
10242,10243,[ 55 116 177 237 297 357 418 480 540 600 660 721 782 842 902]
10243,10244,[ 69 148 225 302 379 459 536 614 693 776 858 941]
10244,10245,[ 78 149 201 292 362 432 503 555 642 711 780 852 904]
10245,10246,[ 91 167 241 316 391 466 544 618 691 767 833 902]
10246,10247,[108 187 266 345 423 501 579 658 736 814 892]
10247,10248,[ 65 155 248 343 432 524 613 703 791 885]
10248,10249,[ 41 108 175 242 309 376 444 512 579 647 714 781 849 917]
10249,10250,[ 41 114 186 258 330 402 477 552 626 700 772 844 915]
10250,10251,[ 32 103 173 243 312 382 452 522 592 662 733 804 874 946]
10251,10252,[ 60 130 201 271 341 411 481 549 616 683 752 823 894]
10252,10253,[124 190 252 332 399 474 527 608 680 747 828 918]
10253,10254,[ 62 141 220 300 379 458 536 613 691 769 847 925]
10254,10255,[ 96 186 276 367 459 547 635 730 821 907]
10255,10256,[ 54 119 182 246 312 377 443 509 573 640 710 780 848 919]
10256,10257,[ 71 153 234 318 398 482 563 646 728 812 893]
10257,10258,[ 78 148 212 280 349 415 479 548 613 682 749 815 883 931]
10258,10259,[ 46 156 263 370 472 573 670 764 860]
